questionnaire,questionnaireLabel,question,questionText,answer,responseCode,responseLabel,rawResponseValue,frequency,questionnaire_short,question_short,answer_short,answer_display,question_total,percentage_within_question
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM08,B3,http://digistrucmed.org/questionnaire#30080002,2,2<tab>Nach geraumer Zeit und hohem Aufwand benutzbar,2,3,uMARS,UM08,30080002,2<tab>Nach geraumer Zeit und hohem Aufwand benutzbar,54,5.56
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM08,B3,http://digistrucmed.org/questionnaire#30080001,1,1<tab>Verschiedene Abschnitte wirken unzusammenh�ngend/zuf�llig/verwirrend. Die Navigation ist kompliziert,1,1,uMARS,UM08,30080001,1<tab>Verschiedene Abschnitte wirken unzusammenh�ngend/zuf�llig/verwirrend. Die Navigation ist kompliziert,54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM09,C1,http://digistrucmed.org/questionnaire#30090004,4,"4<tab>Gutes Design - �berwiegend klar; Optionen k�nnen ausgew�hlt, gefunden, gesehen und gelesen werden.",4,25,uMARS,UM09,30090004,"4<tab>Gutes Design - �berwiegend klar; Optionen k�nnen ausgew�hlt, gefunden, gesehen und gelesen werden.",54,46.3
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM09,C1,http://digistrucmed.org/questionnaire#30090007,,No recorded response,NO_RECORDED_RESPONSE,11,uMARS,UM09,30090007,No recorded response,54,20.37
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM09,C1,http://digistrucmed.org/questionnaire#30090005,5,"5<tab>Professionelles Design - einfach, klar, �bersichtlich, logisch organisiert; Bildschirm wird optimal genutzt; jede einzelne Komponente des Designs erf�llt seinen Zweck",5,10,uMARS,UM09,30090005,"5<tab>Professionelles Design - einfach, klar, �bersichtlich, logisch organisiert; Bildschirm wird optimal genutzt; jede einzelne Komponente des Designs erf�llt seinen Zweck",54,18.52
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM09,C1,http://digistrucmed.org/questionnaire#30090003,3,"3<tab>Mittelm��ige Qualit�t des Designs - einige Probleme Optionen auszuw�hlen, zu finden, zu sehen und zu lesen.",3,6,uMARS,UM09,30090003,"3<tab>Mittelm��ige Qualit�t des Designs - einige Probleme Optionen auszuw�hlen, zu finden, zu sehen und zu lesen.",54,11.11
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM09,C1,http://digistrucmed.org/questionnaire#30090001,1,"1<tab>Mangelhaftes Design � unordentlich/ungeordnet; einige Optionen k�nnen nicht ausgew�hlt, gefunden, gesehen oder gelesen werden; Bildschirm wird nicht optimal genutzt",1,1,uMARS,UM09,30090001,"1<tab>Mangelhaftes Design � unordentlich/ungeordnet; einige Optionen k�nnen nicht ausgew�hlt, gefunden, gesehen oder gelesen werden; Bildschirm wird nicht optimal genutzt",54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM09,C1,http://digistrucmed.org/questionnaire#30090002,2,"2<tab>Schwaches Design - nicht einheitlich, unklar; einige Optionen sind schwierig auszuw�hlen, zu finden, zu sehen und zu lesen.",2,1,uMARS,UM09,30090002,"2<tab>Schwaches Design - nicht einheitlich, unklar; einige Optionen sind schwierig auszuw�hlen, zu finden, zu sehen und zu lesen.",54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM10,C2,http://digistrucmed.org/questionnaire#30100004,4,4<tab>Hohe Qualit�t der Grafiken und gute Aufl�sung des visuellen Designs - �berwiegend proportional und einheitlich im Stil,4,26,uMARS,UM10,30100004,4<tab>Hohe Qualit�t der Grafiken und gute Aufl�sung des visuellen Designs - �berwiegend proportional und einheitlich im Stil,54,48.15
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM10,C2,http://digistrucmed.org/questionnaire#30100005,5,5<tab>Sehr hohe Qualit�t der Grafiken und sehr gute Aufl�sung des visuellen Designs - durchgehend proportional und einheitlich im Stil,5,12,uMARS,UM10,30100005,5<tab>Sehr hohe Qualit�t der Grafiken und sehr gute Aufl�sung des visuellen Designs - durchgehend proportional und einheitlich im Stil,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM10,C2,http://digistrucmed.org/questionnaire#30100007,,No recorded response,NO_RECORDED_RESPONSE,11,uMARS,UM10,30100007,No recorded response,54,20.37
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM10,C2,http://digistrucmed.org/questionnaire#30100003,3,3<tab>Mittelm��ige Qualit�t der Grafiken und des visuellen Designs - �berwiegend einheitlich im Design,3,4,uMARS,UM10,30100003,3<tab>Mittelm��ige Qualit�t der Grafiken und des visuellen Designs - �berwiegend einheitlich im Design,54,7.41
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM10,C2,http://digistrucmed.org/questionnaire#30100001,1,"1<tab>Grafiken wirken amateurhaft, schlechtes visuelles Design - v�llig unproportional, stilistisch nicht einheitlich",1,1,uMARS,UM10,30100001,"1<tab>Grafiken wirken amateurhaft, schlechtes visuelles Design - v�llig unproportional, stilistisch nicht einheitlich",54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM11,C3,http://digistrucmed.org/questionnaire#30110004,4,"4<tab>Hoher visueller Anreiz - makellose Grafiken, einheitliches und professionelles Design",4,21,uMARS,UM11,30110004,"4<tab>Hoher visueller Anreiz - makellose Grafiken, einheitliches und professionelles Design",54,38.89
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM11,C3,http://digistrucmed.org/questionnaire#30110003,3,3<tab>Etwas visueller Anreiz - durchschnittlich weder angenehm noch unangenehm,3,13,uMARS,UM11,30110003,3<tab>Etwas visueller Anreiz - durchschnittlich weder angenehm noch unangenehm,54,24.07
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM11,C3,http://digistrucmed.org/questionnaire#30110007,,No recorded response,NO_RECORDED_RESPONSE,11,uMARS,UM11,30110007,No recorded response,54,20.37
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM11,C3,http://digistrucmed.org/questionnaire#30110005,5,"5<tab>Wie in Punkt 4 beschrieben, dar�ber hinaus: �beraus gro�er visueller Anreiz - einpr�gsam, sticht positiv heraus; Farbgestaltung wirkt sich positiv auf die Optionen und die Men�f�hrung der Lernplattform aus",5,8,uMARS,UM11,30110005,"5<tab>Wie in Punkt 4 beschrieben, dar�ber hinaus: �beraus gro�er visueller Anreiz - einpr�gsam, sticht positiv heraus; Farbgestaltung wirkt sich positiv auf die Optionen und die Men�f�hrung der Lernplattform aus",54,14.81
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM11,C3,http://digistrucmed.org/questionnaire#30110001,1,"1<tab>Kein visueller Anreiz - unangenehm zu betrachten, schwaches Design, bei�ende oder nicht zusammenpassende Farben",1,1,uMARS,UM11,30110001,"1<tab>Kein visueller Anreiz - unangenehm zu betrachten, schwaches Design, bei�ende oder nicht zusammenpassende Farben",54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM12,D1,http://digistrucmed.org/questionnaire#30120005,4,"4<tab>Relevant, geeignet, zusammenh�ngend, korrekt",4,23,uMARS,UM12,30120005,"4<tab>Relevant, geeignet, zusammenh�ngend, korrekt",54,42.59
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM12,D1,http://digistrucmed.org/questionnaire#30120006,5,"5<tab>Sehr Relevant, sehr geeignet, sehr zusammenh�ngend, sehr korrekt",5,15,uMARS,UM12,30120006,"5<tab>Sehr Relevant, sehr geeignet, sehr zusammenh�ngend, sehr korrekt",54,27.78
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM12,D1,http://digistrucmed.org/questionnaire#30120008,,No recorded response,NO_RECORDED_RESPONSE,12,uMARS,UM12,30120008,No recorded response,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM12,D1,http://digistrucmed.org/questionnaire#30120004,3,"3<tab>Mittelm��ig relevant, mittelm��ig geeignet, mittelm��ig zusammenh�ngend, wirkt korrekt",3,4,uMARS,UM12,30120004,"3<tab>Mittelm��ig relevant, mittelm��ig geeignet, mittelm��ig zusammenh�ngend, wirkt korrekt",54,7.41
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM13,D2,http://digistrucmed.org/questionnaire#30130005,4,"4<tab>Bietet eine gro�e Menge an Informationen, hat L�cken oder unn�tige Details oder bietet keine weiteren Hinweise auf Literatur zum Vertiefen",4,22,uMARS,UM13,30130005,"4<tab>Bietet eine gro�e Menge an Informationen, hat L�cken oder unn�tige Details oder bietet keine weiteren Hinweise auf Literatur zum Vertiefen",54,40.74
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM13,D2,http://digistrucmed.org/questionnaire#30130006,5,5<tab>Umfangreich und pr�gnant; beinhaltet Hinweise auf Literatur zum Vertiefen,5,14,uMARS,UM13,30130006,5<tab>Umfangreich und pr�gnant; beinhaltet Hinweise auf Literatur zum Vertiefen,54,25.93
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM13,D2,http://digistrucmed.org/questionnaire#30130008,,No recorded response,NO_RECORDED_RESPONSE,12,uMARS,UM13,30130008,No recorded response,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM13,D2,http://digistrucmed.org/questionnaire#30130004,3,"3<tab>Ok, aber weder umfangreich noch pr�gnant",3,5,uMARS,UM13,30130004,"3<tab>Ok, aber weder umfangreich noch pr�gnant",54,9.26
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM13,D2,http://digistrucmed.org/questionnaire#30130003,2,2<tab>Unzureichend oder m�glicherweise �berfordernd,2,1,uMARS,UM13,30130003,2<tab>Unzureichend oder m�glicherweise �berfordernd,54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM14,D3,http://digistrucmed.org/questionnaire#30140005,4,"4<tab>Meistens klar, logisch und richtig, mit unerheblichen/vernachl�ssigbaren Problemen",4,22,uMARS,UM14,30140005,"4<tab>Meistens klar, logisch und richtig, mit unerheblichen/vernachl�ssigbaren Problemen",54,40.74
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM14,D3,http://digistrucmed.org/questionnaire#30140006,5,"5<tab>Perfekt klar, logisch und richtig",5,17,uMARS,UM14,30140006,"5<tab>Perfekt klar, logisch und richtig",54,31.48
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM14,D3,http://digistrucmed.org/questionnaire#30140008,,No recorded response,NO_RECORDED_RESPONSE,12,uMARS,UM14,30140008,No recorded response,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM14,D3,http://digistrucmed.org/questionnaire#30140004,3,"3<tab>Ok, aber oft unklar/verwirrend/falsch",3,3,uMARS,UM14,30140004,"3<tab>Ok, aber oft unklar/verwirrend/falsch",54,5.56
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM15,D4,http://digistrucmed.org/questionnaire#30150006,5,5<tab>Stammt definitiv aus einer legitimen/spezialisierten Quelle,5,22,uMARS,UM15,30150006,5<tab>Stammt definitiv aus einer legitimen/spezialisierten Quelle,54,40.74
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM15,D4,http://digistrucmed.org/questionnaire#30150005,4,4<tab>Stammt m�glicherweise von einer legitimen Quelle,4,18,uMARS,UM15,30150005,4<tab>Stammt m�glicherweise von einer legitimen Quelle,54,33.33
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM15,D4,http://digistrucmed.org/questionnaire#30150008,,No recorded response,NO_RECORDED_RESPONSE,12,uMARS,UM15,30150008,No recorded response,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM15,D4,http://digistrucmed.org/questionnaire#30150004,3,"3<tab>Keine fragw�rdige Quelle, aber die Legitimit�t der Quelle ist unklar",3,1,uMARS,UM15,30150004,"3<tab>Keine fragw�rdige Quelle, aber die Legitimit�t der Quelle ist unklar",54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM15,D4,http://digistrucmed.org/questionnaire#30150001,6,N/A<tab>Lernplattform liefert diesbez�glich keine Informationen,6,1,uMARS,UM15,30150001,N/A<tab>Lernplattform liefert diesbez�glich keine Informationen,54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM16,E1,http://digistrucmed.org/questionnaire#30160005,5,5<tab>Ich w�rde die Lernplattform jedem empfehlen,5,20,uMARS,UM16,30160005,5<tab>Ich w�rde die Lernplattform jedem empfehlen,54,37.04
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM16,E1,http://digistrucmed.org/questionnaire#30160004,4,4<tab>Ich w�rde die Lernplattform vielen Personen empfehlen,4,14,uMARS,UM16,30160004,4<tab>Ich w�rde die Lernplattform vielen Personen empfehlen,54,25.93
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM16,E1,http://digistrucmed.org/questionnaire#30160007,,No recorded response,NO_RECORDED_RESPONSE,12,uMARS,UM16,30160007,No recorded response,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM16,E1,http://digistrucmed.org/questionnaire#30160003,3,3<tab>Ich w�rde die Lernplattform einigen Personen empfehlen,3,7,uMARS,UM16,30160003,3<tab>Ich w�rde die Lernplattform einigen Personen empfehlen,54,12.96
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM16,E1,http://digistrucmed.org/questionnaire#30160001,1,1<tab>Ich w�rde die Lernplattform niemanden empfehlen,1,1,uMARS,UM16,30160001,1<tab>Ich w�rde die Lernplattform niemanden empfehlen,54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM17,E2,http://digistrucmed.org/questionnaire#30170003,3,3<tab>3-10,3,22,uMARS,UM17,30170003,3<tab>3-10,54,40.74
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM17,E2,http://digistrucmed.org/questionnaire#30170007,,No recorded response,NO_RECORDED_RESPONSE,12,uMARS,UM17,30170007,No recorded response,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM17,E2,http://digistrucmed.org/questionnaire#30170002,2,2<tab>1-2,2,9,uMARS,UM17,30170002,2<tab>1-2,54,16.67
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM17,E2,http://digistrucmed.org/questionnaire#30170004,4,4<tab>10-50,4,6,uMARS,UM17,30170004,4<tab>10-50,54,11.11
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM17,E2,http://digistrucmed.org/questionnaire#30170005,5,5<tab>>50,5,3,uMARS,UM17,30170005,5<tab>>50,54,5.56
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM17,E2,http://digistrucmed.org/questionnaire#30170001,1,1<tab>Nie,1,2,uMARS,UM17,30170001,1<tab>Nie,54,3.7
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM18,E3,http://digistrucmed.org/questionnaire#30180003,3,3,3,16,uMARS,UM18,30180003,3,54,29.63
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM18,E3,http://digistrucmed.org/questionnaire#30180001,1,1<tab>�berhaupt nicht,1,15,uMARS,UM18,30180001,1<tab>�berhaupt nicht,54,27.78
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM18,E3,http://digistrucmed.org/questionnaire#30180007,,No recorded response,NO_RECORDED_RESPONSE,12,uMARS,UM18,30180007,No recorded response,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM18,E3,http://digistrucmed.org/questionnaire#30180002,2,2,2,8,uMARS,UM18,30180002,2,54,14.81
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM18,E3,http://digistrucmed.org/questionnaire#30180005,5,5<tab>Auf jeden Fall,5,2,uMARS,UM18,30180005,5<tab>Auf jeden Fall,54,3.7
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM18,E3,http://digistrucmed.org/questionnaire#30180004,4,4,4,1,uMARS,UM18,30180004,4,54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM19,E4,http://digistrucmed.org/questionnaire#30190004,4,4,4,22,uMARS,UM19,30190004,4,54,40.74
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM19,E4,http://digistrucmed.org/questionnaire#30190003,3,3 Durchschnittlich,3,13,uMARS,UM19,30190003,3 Durchschnittlich,54,24.07
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM19,E4,http://digistrucmed.org/questionnaire#30190007,,No recorded response,NO_RECORDED_RESPONSE,12,uMARS,UM19,30190007,No recorded response,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM19,E4,http://digistrucmed.org/questionnaire#30190005,5,"5 Eine der besten Lernplattformen, die ich je genutzt habe",5,7,uMARS,UM19,30190005,"5 Eine der besten Lernplattformen, die ich je genutzt habe",54,12.96
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM20,F1,http://digistrucmed.org/questionnaire#30200005,5,5 Stimme sehr zu,5,21,uMARS,UM20,30200005,5 Stimme sehr zu,54,38.89
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM20,F1,http://digistrucmed.org/questionnaire#30200007,,No recorded response,NO_RECORDED_RESPONSE,12,uMARS,UM20,30200007,No recorded response,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM20,F1,http://digistrucmed.org/questionnaire#30200004,4,4,4,11,uMARS,UM20,30200004,4,54,20.37
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM20,F1,http://digistrucmed.org/questionnaire#30200003,3,3,3,8,uMARS,UM20,30200003,3,54,14.81
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM20,F1,http://digistrucmed.org/questionnaire#30200002,2,2,2,2,uMARS,UM20,30200002,2,54,3.7
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM21,F2,http://digistrucmed.org/questionnaire#30210005,5,5 Stimme sehr zu,5,19,uMARS,UM21,30210005,5 Stimme sehr zu,54,35.19
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM21,F2,http://digistrucmed.org/questionnaire#30210004,4,4,4,16,uMARS,UM21,30210004,4,54,29.63
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM21,F2,http://digistrucmed.org/questionnaire#30210007,,No recorded response,NO_RECORDED_RESPONSE,12,uMARS,UM21,30210007,No recorded response,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM21,F2,http://digistrucmed.org/questionnaire#30210003,3,3,3,7,uMARS,UM21,30210003,3,54,12.96
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM22,F3,http://digistrucmed.org/questionnaire#30220004,4,4,4,15,uMARS,UM22,30220004,4,54,27.78
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM22,F3,http://digistrucmed.org/questionnaire#30220003,3,3,3,14,uMARS,UM22,30220003,3,54,25.93
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM22,F3,http://digistrucmed.org/questionnaire#30220007,,No recorded response,NO_RECORDED_RESPONSE,12,uMARS,UM22,30220007,No recorded response,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM22,F3,http://digistrucmed.org/questionnaire#30220005,5,5 Stimme sehr zu,5,11,uMARS,UM22,30220005,5 Stimme sehr zu,54,20.37
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM22,F3,http://digistrucmed.org/questionnaire#30220002,2,2,2,2,uMARS,UM22,30220002,2,54,3.7
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM23,F4,http://digistrucmed.org/questionnaire#30230004,4,4,4,16,uMARS,UM23,30230004,4,54,29.63
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM23,F4,http://digistrucmed.org/questionnaire#30230003,3,3,3,13,uMARS,UM23,30230003,3,54,24.07
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM23,F4,http://digistrucmed.org/questionnaire#30230005,5,5 Stimme sehr zu,5,12,uMARS,UM23,30230005,5 Stimme sehr zu,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM23,F4,http://digistrucmed.org/questionnaire#30230007,,No recorded response,NO_RECORDED_RESPONSE,12,uMARS,UM23,30230007,No recorded response,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM23,F4,http://digistrucmed.org/questionnaire#30230002,2,2,2,1,uMARS,UM23,30230002,2,54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM24,F5,http://digistrucmed.org/questionnaire#30240004,4,4,4,17,uMARS,UM24,30240004,4,54,31.48
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM24,F5,http://digistrucmed.org/questionnaire#30240007,,No recorded response,NO_RECORDED_RESPONSE,12,uMARS,UM24,30240007,No recorded response,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM24,F5,http://digistrucmed.org/questionnaire#30240003,3,3,3,11,uMARS,UM24,30240003,3,54,20.37
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM24,F5,http://digistrucmed.org/questionnaire#30240005,5,5 Stimme sehr zu,5,10,uMARS,UM24,30240005,5 Stimme sehr zu,54,18.52
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM24,F5,http://digistrucmed.org/questionnaire#30240002,2,2,2,4,uMARS,UM24,30240002,2,54,7.41
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM25,F6,http://digistrucmed.org/questionnaire#30250003,3,3,3,16,uMARS,UM25,30250003,3,54,29.63
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM25,F6,http://digistrucmed.org/questionnaire#30250004,4,4,4,14,uMARS,UM25,30250004,4,54,25.93
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM25,F6,http://digistrucmed.org/questionnaire#30250007,,No recorded response,NO_RECORDED_RESPONSE,12,uMARS,UM25,30250007,No recorded response,54,22.22
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM25,F6,http://digistrucmed.org/questionnaire#30250005,5,5 Stimme sehr zu,5,10,uMARS,UM25,30250005,5 Stimme sehr zu,54,18.52
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM25,F6,http://digistrucmed.org/questionnaire#30250002,2,2,2,2,uMARS,UM25,30250002,2,54,3.7
